Fecha/hora inicio,Temperatura almacén principal (inicio),Humedad almacén principal (inicio),Temperatura almacén producción (inicio),Humedad almacén producción (inicio),Fecha/hora fin,Temperatura almacén principal (fin),Humedad almacén principal (fin),Temperatura almacén producción (fin),Humedad almacén producción (fin),Temperatura biorreactores (inicio),Humedad biorreactores (inicio),Temperatura biorreactores (fin),Humedad biorreactores (fin),Temperatura centrifugas (inicio),Humedad centrifugas (inicio),Temperatura centrifugas (fin),Humedad centrifugas (fin)
2023-12-18 14:00:00,22.57667542,30.24811935,19.60908508,31.27170181,2023-12-20 10:00:00,22.20052338,32.77994537,20.62724304,32.5653098,18.50947571,27.93788848,18.82839394,34.38215256,18.91507979,24.85732651,19.42597109,31.37913132
2023-12-19 07:00:00,21.94371796,30.9823494,19.49696159,32.08911896,2023-12-21 10:00:00,22.17881775,33.84693146,20.75925827,33.82522964,19.24344635,28.93987964,18.10663223,35.60289383,20.39094162,24.68907409,18.47954271,32.35260594
2023-12-19 13:00:00,23.11559296,30.63150978,19.60908508,31.40914345,2023-12-21 09:00:00,21.8689949,33.79212993,19.53855515,36.54513931,19.35331345,29.59685135,18.93826103,33.86703377,19.07234069,27.3018589,18.837174,30.99149852
2024-01-16 11:00:00,22.4500885,41.76793671,20.83159637,39.60317615,2024-01-18 09:00:00,20.21122742,41.75347137,20.39937782,44.64699173,18.22870636,47.06629111,19.18240929,41.07486343,18.70435486,42.62385894,18.59072259,38.93902123
2024-01-17 09:00:00,21.80265808,45.13165283,20.01779556,50.99826431,2024-01-19 09:00:00,19.30531491,43.79701996,19.67418861,44.24551392,19.47538757,55.8732872,18.59492874,44.87934369,18.89228347,52.60098669,21.09897232,37.03084161
2024-01-20 08:00:00,21.40861396,37.06597137,19.80982399,39.21643522,2024-01-22 08:00:00,21.77354791,33.60821533,20.11331872,33.22279708,11.63518143,48.00866699,18.46298775,32.35572433,23.47991299,23.38354854,20.13080107,28.17354856
2024-01-20 08:00:00,21.40861396,37.06597137,19.80982399,39.21643522,2024-01-22 08:00:00,21.77354791,33.60821533,20.11331872,33.22279708,11.63518143,48.00866699,18.46298775,32.35572433,23.47991299,23.38354854,20.13080107,28.17354856
2024-01-20 08:00:00,21.40861396,37.06597137,19.80982399,39.21643522,2024-01-22 08:00:00,21.77354791,33.60821533,20.11331872,33.22279708,11.63518143,48.00866699,18.46298775,32.35572433,23.47991299,23.38354854,20.13080107,28.17354856
2024-01-22 08:00:00,21.77354791,33.60821533,20.11331872,33.22279708,2024-01-24 08:00:00,22.18243408,41.76432037,20.61221234,42.43530968,18.46298775,32.35572433,18.90163803,45.57411639,20.13080107,28.17354856,19.00217128,41.29901542
2024-01-22 11:00:00,22.85517883,33.604599,20.48799133,35.39014064,2024-01-24 09:00:00,20.34867096,42.32132721,20.53696104,42.40367436,18.71700096,33.13699722,19.06033516,44.56618118,19.03743266,34.1951991,18.30037083,43.05245972
2024-01-22 11:00:00,22.85517883,33.604599,20.48799133,35.39014064,2024-01-24 08:00:00,22.18243408,41.76432037,20.61221234,42.43530968,18.71700096,33.13699722,18.90163803,45.57411639,19.03743266,34.1951991,19.00217128,41.29901542
2024-01-23 07:00:00,22.08008023,36.93214417,19.74471855,37.29942305,2024-01-25 08:00:00,20.62716675,44.59273529,19.60908508,46.67245102,18.6559639,38.02585398,18.6559639,46.04488293,19.74131937,32.94359198,18.27753448,43.60528258
2024-01-23 07:00:00,22.08008023,36.93214417,19.74471855,37.29942305,2024-01-25 08:00:00,20.62716675,44.59273529,19.60908508,46.67245102,18.6559639,38.02585398,18.6559639,46.04488293,19.74131937,32.94359198,18.27753448,43.60528258
2024-01-27 07:00:00,17.71918488,45.33056129,19.74652672,45.06655121,2024-01-29 08:00:00,21.14438629,43.91275787,19.81163216,47.36689758,12.63771439,61.61553458,18.19208336,47.74010468,23.38175583,32.17810518,19.69685444,39.89406643
2024-01-27 07:00:00,17.71918488,45.33056129,19.74652672,45.06655121,2024-01-29 08:00:00,21.14438629,43.91275787,19.81163216,47.36689758,12.63771439,61.61553458,18.19208336,47.74010468,23.38175583,32.17810518,19.69685444,39.89406643
2024-01-29 12:00:00,22.32349396,43.24363327,19.74652672,48.03240585,2024-01-31 08:00:00,19.04658508,43.25086975,20.69415474,39.90161896,18.63154984,54.38835846,18.46064568,40.00061035,19.73309983,48.23836753,21.08676338,32.73844872
2024-01-29 11:00:00,21.93286896,43.34128952,19.69425082,45.55678739,2024-01-31 08:00:00,19.04658508,43.25086975,20.69415474,39.90161896,18.39960861,52.40638351,18.46064568,40.00061035,20.58599269,43.99062282,21.08676338,32.73844872
2024-02-03 07:00:00,19.42997742,42.96151733,20.89308357,39.71147074,2024-02-05 08:00:00,19.31061554,39.10228729,19.94907379,37.890625,12.17561301,60.73301103,18.68037987,36.59782909,22.567046,32.22452201,20.17169021,33.06577267
2024-02-03 07:00:00,19.42997742,42.96151733,20.89308357,39.71147074,2024-02-05 09:00:00,19.30338287,39.35908508,19.94907379,38.54233594,12.17561301,60.73301103,18.59492874,36.38416672,22.567046,32.22452201,21.12695589,29.99048496
2024-02-05 12:00:00,20.22569275,39.07696533,19.86046028,38.97569275,2024-02-07 10:00:00,19.29253387,44.33232117,19.74652672,43.34642145,19.06033516,36.99453735,18.9992981,47.39829636,18.85029596,35.32904199,21.11369892,39.1824853
2024-02-10 07:00:00,21.67245483,40.14872742,19.88035202,47.13623021,2024-02-12 10:00:00,19.30699921,37.75434113,19.73748589,41.68113327,11.86712265,81.82562164,18.35078049,40.31800461,22.51396234,43.77761636,18.44843864,36.8885641
2024-02-07 10:00:00,19.29253387,44.33232117,19.74652672,43.34642145,2024-02-09 09:00:00,19.98697662,40.02213287,20.01417732,42.8964119,18.9992981,47.39829636,19.04812813,48.10996704,21.11369892,39.1824853,18.28974342,43.53981294
2024-02-10 07:00:00,21.67245483,40.14872742,19.88035202,47.13623021,2024-02-12 11:00:00,19.31784821,37.86284637,20.01417732,49.47974839,11.86712265,81.82562164,18.5827198,40.25563486,22.51396234,43.77761636,20.27823146,34.56612121
2024-02-12 15:00:00,20.35590363,37.19371796,20.2890625,44.37210464,2024-02-14 12:00:00,20.4969635,38.89727783,20.14800262,45.96353912,19.10916519,40.83071518,18.86501694,46.83675766,20.19823124,36.40156546,18.86672719,43.24664288
2024-02-17 08:00:00,23.09751129,40.26808167,19.60908508,50.10347126,2024-02-19 08:00:00,22.70688629,39.73278046,19.74471855,48.03240585,12.48945739,81.08168164,18.32636452,55.50385162,20.76937364,47.22297093,21.17895941,44.79951958
2024-02-19 11:00:00,22.98900604,39.20833206,19.74471855,48.30367279,2024-02-21 07:00:00,18.65596008,36.70905685,19.74652672,40.33564758,18.57051277,53.74908685,18.3779067,38.48451615,20.15522125,45.87034005,20.96468925,31.60417062
2024-02-21 11:00:00,19.44444275,36.6620369,19.74652672,41.55092621,2024-02-23 07:00:00,19.921875,41.36400223,19.88397026,45.73205948,18.50947571,40.29358673,18.63154984,46.29962921,18.48072755,37.73304271,18.21649742,43.70108652
2024-03-02 07:00:00,19.82421875,36.79947662,19.74291039,39.93055344,2024-03-04 09:00:00,21.16321657,31.95645142,19.60908508,36.5137141,23.88818412,29.19516539,22.33267725,24.79623185,21.08340114,31.94593338,19.2707733,27.06866064
2024-03-02 07:00:00,19.82421875,36.79947662,19.74291039,39.93055344,2024-03-04 09:00:00,21.16321657,31.95645142,19.60908508,36.5137141,23.88818412,29.19516539,22.33267725,24.79623185,21.08340114,31.94593338,19.2707733,27.06866064
2024-03-04 13:00:00,20.48249054,29.93460655,20.08651543,33.82764542,2024-03-06 12:00:00,20.62455153,39.35300827,19.60908508,41.27603912,21.61989337,20.30066389,20.49270737,42.04414524,20.61072216,20.88806863,18.59948969,42.82337081
2024-03-09 08:00:00,20.78269196,40.69126129,19.62174416,41.95601654,2024-03-11 09:00:00,19.04658508,39.08535767,19.74652672,40.33203125,18.9784206,48.48906371,19.11664245,39.25870993,18.19148562,48.01561061,18.51888282,37.83502712
2024-03-09 08:00:00,20.78269196,40.69126129,19.62174416,41.95601654,2024-03-11 09:00:00,19.04658508,39.08535767,19.74652672,40.33203125,18.9784206,48.48906371,19.11664245,39.25870993,18.19148562,48.01561061,18.51888282,37.83502712
2024-03-11 13:00:00,20.49334717,38.01113892,20.15162086,39.78587723,2024-03-13 11:00:00,20.4969635,40.41999435,19.88397026,43.84042358,21.44819185,35.18639668,20.03454072,42.53614923,21.05514794,34.18760073,19.99973118,39.59291429
2024-03-12 07:00:00,21.02864838,38.41261292,19.81163216,42.8964119,2024-03-14 08:00:00,21.25650787,39.60257721,19.68142319,44.79166412,18.8327738,41.16256653,21.48704129,37.17933134,20.95248222,34.98409596,18.14826589,41.3190744
2024-03-12 07:00:00,21.02864838,38.41261292,19.81163216,42.8964119,2024-03-14 09:00:00,20.91651917,40.68764496,19.74652672,44.65784073,18.8327738,41.16256653,20.74510714,40.48417909,20.95248222,34.98409596,19.65849876,41.5521402
2024-03-16 09:00:00,21.29267883,43.11096573,19.60908508,52.22439194,2024-03-18 08:00:00,22.45732117,41.61357117,20.3559742,52.34375,19.0429968,56.71615887,20.33406483,54.09991342,19.759992,52.69988223,21.23328679,49.81536484
2024-03-18 13:00:00,21.40841675,41.46889496,19.94907379,51.67824173,2024-03-20 07:00:00,22.05222321,44.56496048,20.2221489,51.15378952,20.12763473,57.72011977,22.42957878,47.75904511,19.67069087,54.56548418,18.45120829,54.04263192
2024-03-16 09:00:00,21.29267883,43.11096573,19.60908508,52.22439194,2024-03-18 08:00:00,22.45732117,41.61357117,20.3559742,52.34375,19.0429968,56.71615887,20.33406483,54.09991342,19.759992,52.69988223,21.23328679,49.81536484
2024-03-23 09:00:00,22.06669617,42.0078125,20.08651543,51.80483246,2024-03-25 08:00:00,22.72858429,40.92997742,20.22395706,51.67462158,22.33643674,50.63797994,21.649652,47.95206856,20.24525655,54.09088854,21.12904549,46.82265652
2024-03-23 09:00:00,22.06669617,42.0078125,20.08651543,51.80483246,2024-03-25 09:00:00,22.71050262,42.00419617,20.22395706,51.80844879,22.33643674,50.63797994,20.56803085,51.62097001,20.24525655,54.09088854,18.54828196,54.24452577
2024-03-25 13:00:00,23.37239838,42.44184113,20.22395706,46.22374001,2024-03-27 09:00:00,19.44805908,37.1973381,19.74652672,44.69694986,19.26597729,59.20450179,18.94675323,37.79701122,19.92304977,55.78172405,18.33677564,36.8236351
2024-03-25 12:00:00,23.2421875,42.41290283,19.94907379,52.34375,2024-03-27 08:00:00,19.46252441,37.86646271,19.61993599,45.63801956,18.889431,61.06630784,19.86282509,36.26902857,18.90843129,56.35367763,18.77965532,35.83356536
